https://pypi.python.org/pypi/defusedxml, https://bitbucket.org/tiran/defusedxml
https://pypi.python.org/pypi/puke, https://github.com/webitup/puke
https://pypi.python.org/pypi/plone.app.vocabularies, https://github.com/plone/plone.app.vocabularies
https://pypi.python.org/pypi/dotcloud,
https://pypi.python.org/pypi/autobahn, https://github.com/tavendo/AutobahnPython
https://pypi.python.org/pypi/django-webtest, https://github.com/kmike/django-webtest
https://pypi.python.org/pypi/pdfminer, https://github.com/euske/pdfminer
https://pypi.python.org/pypi/Wand, https://github.com/dahlia/wand
https://pypi.python.org/pypi/sqlitedict, https://github.com/piskvorky/sqlitedict
https://pypi.python.org/pypi/web.py, https://github.com/webpy/webpy
https://pypi.python.org/pypi/pycountry, https://bitbucket.org/flyingcircus/pycountry
https://pypi.python.org/pypi/jsmin, https://bitbucket.org/dcs/jsmin/
https://pypi.python.org/pypi/plone.i18n, https://github.com/plone/plone.i18n
https://pypi.python.org/pypi/dj-static, https://github.com/kennethreitz/dj-static
https://pypi.python.org/pypi/plone.app.workflow, https://github.com/plone/plone.app.workflow
https://pypi.python.org/pypi/Products.PlonePAS, https://github.com/plone/Products.PlonePAS
https://pypi.python.org/pypi/Kotti, https://github.com/Kotti/Kotti
https://pypi.python.org/pypi/XlsxWriter, https://github.com/jmcnamara/XlsxWriter
https://pypi.python.org/pypi/autopep8, https://github.com/hhatto/autopep8
https://pypi.python.org/pypi/rospkg, https://github.com/ros-infrastructure/rospkg
https://pypi.python.org/pypi/zope.testbrowser, https://github.com/zopefoundation/zope.testbrowser
https://pypi.python.org/pypi/testfixtures, https://github.com/Simplistix/testfixtures
https://pypi.python.org/pypi/braintree, https://github.com/braintree/braintree_python
https://pypi.python.org/pypi/pytest-django, https://github.com/pytest-dev/pytest-django
https://pypi.python.org/pypi/jlddk, https://github.com/jldupont/jlddk
https://pypi.python.org/pypi/freezegun, https://github.com/spulec/freezegun
https://pypi.python.org/pypi/djangorecipe/1.11, https://github.com/rvanlaar/djangorecipe
https://pypi.python.org/pypi/InformixDB,
https://pypi.python.org/pypi/Flask-Babel, http://github.com/mitsuhiko/flask-babel
https://pypi.python.org/pypi/simserver, https://github.com/piskvorky/gensim-simserver
https://pypi.python.org/pypi/moto, https://github.com/spulec/moto
https://pypi.python.org/pypi/teamcity-messages, https://github.com/JetBrains/teamcity-python
https://pypi.python.org/pypi/Products.ATContentTypes, https://github.com/plone/Products.ATContentTypes
https://pypi.python.org/pypi/zope.dottedname, https://github.com/zopefoundation/zope.dottedname
https://pypi.python.org/pypi/django-kombu, http://github.com/ask/django-kombu/
https://pypi.python.org/pypi/cchardet, https://github.com/PyYoshi/cChardet
https://pypi.python.org/pypi/rsb-python,
https://pypi.python.org/pypi/Products.CMFEditions, https://github.com/plone/Products.CMFEditions
https://pypi.python.org/pypi/Clay, https://github.com/lucuma/Clay
https://pypi.python.org/pypi/plone.app.locales, https://github.com/collective/plone.app.locales
https://pypi.python.org/pypi/zope.pagetemplate, https://github.com/zopefoundation/zope.pagetemplate
https://pypi.python.org/pypi/cql,
https://pypi.python.org/pypi/azure, https://github.com/Azure/azure-sdk-for-python
https://pypi.python.org/pypi/pytest-cache, https://bitbucket.org/hpk42/pytest-cache/
https://pypi.python.org/pypi/plone.app.iterate, https://github.com/plone/plone.app.iterate
https://pypi.python.org/pypi/mandrill, https://bitbucket.org/mailchimp/mandrill-api-python/
https://pypi.python.org/pypi/nma-python, https://github.com/thekad/nma-python
https://pypi.python.org/pypi/langid, https://github.com/saffsd/langid.py
https://pypi.python.org/pypi/collective.plonetruegallery, https://github.com/collective/collective.plonetruegallery
https://pypi.python.org/pypi/plone.app.contentmenu, https://github.com/plone/plone.app.contentmenu
https://pypi.python.org/pypi/slimit, https://github.com/rspivak/slimit
https://pypi.python.org/pypi/zope.tales, https://github.com/zopefoundation/zope.tales
https://pypi.python.org/pypi/tldextract, https://github.com/john-kurkowski/tldextract
